time,Precipitation (mm),Wind Direction (°),Wind Speed (km/h),Pressure (hPa),Avg Temp (°F),Min Temp (°F),Max Temp (°F)
2012-12-31,0.0,131.2972972972973,8.3,1022.4,37.28,32.96,41.36
2013-01-01,0.0,128.9189189189189,7.5,1020.55,36.8,31.94,40.64
2013-01-02,0.0,126.54054054054055,4.5,1018.7,36.32,30.92,39.92
2013-01-03,0.0,124.16216216216216,6.7,1022.5,33.08,30.02,39.92
2013-01-04,0.0,121.78378378378378,8.5,1022.1,36.68,30.92,44.96
2013-01-05,0.0,119.4054054054054,7.5,1024.7,39.74,32.0,48.92
2013-01-06,0.0,117.02702702702702,4.0,1019.4,42.26,30.02,50.0
2013-01-07,0.0,114.64864864864865,5.0,1027.4,41.0,33.08,46.04
2013-01-08,0.0,112.27027027027026,9.7,1028.9,37.22,26.06,51.08
2013-01-09,0.0,109.89189189189189,9.2,1027.1,45.14,28.94,60.08
2013-01-10,0.0,107.51351351351352,3.9,1032.0,49.64,39.92,57.92
2013-01-11,0.0,105.13513513513513,4.4,1025.8,41.36,39.02,42.98
2013-01-12,0.0,102.75675675675676,1.1,1020.0,44.96,39.02,55.94
2013-01-13,0.6,100.37837837837837,4.4,1017.4,52.88,44.96,62.06
2013-01-14,0.54,98.0,11.7,1019.2,55.04,42.08,62.06
2013-01-15,0.48,38.0,8.9,1021.375,37.94,37.04,41.0
2013-01-16,0.42,76.25,6.2,1023.5500000000001,38.3,35.06,42.8
2013-01-17,0.36,114.5,4.3,1025.7250000000001,39.02,33.08,42.98
2013-01-18,0.3,152.75,7.8,1027.9,35.24,28.04,42.08
2013-01-19,0.0,191.0,17.3,1024.7,37.94,26.06,51.08
2013-01-20,0.0,191.33333333333334,13.2,1013.9,47.12,35.96,59.0
2013-01-21,0.0,191.66666666666666,9.4,1014.5,39.92,28.94,51.98
2013-01-22,0.0,192.0,11.0,1020.9,23.36,19.04,32.0
2013-01-23,0.0,192.33333333333334,6.9,1024.0,21.56,12.92,30.02
2013-01-24,0.0,192.66666666666666,10.5,1026.5,20.84,14.0,26.96
2013-01-25,0.0,193.0,9.5,1026.2,18.5,12.92,23.0
2013-01-26,0.0,193.33333333333334,1.7,1022.9,26.96,19.94,35.96
2013-01-27,0.0,193.66666666666666,6.0,1033.0,28.58,19.94,37.94
2013-01-28,0.0,194.0,13.6,1025.3,38.3,30.92,48.02
2013-01-29,0.0,190.5,13.9,1017.6,59.18,44.06,73.04
2013-01-30,3.4,187.0,21.3,1005.1,61.7,55.94,69.08
2013-01-31,6.8,187.16666666666666,14.7,1004.1,42.26,32.0,57.2
2013-02-01,0.0,187.33333333333334,12.7,1019.1,27.14,19.04,32.0
2013-02-02,0.0,187.5,8.2,1023.7,23.9,17.06,33.08
2013-02-03,0.0,187.66666666666666,3.9,1012.5,30.56,23.0,39.92
2013-02-04,0.0,187.83333333333334,9.6,1015.7,31.28,24.08,35.96
2013-02-05,0.0,188.0,11.6,1011.3,41.9,30.92,55.94
2013-02-06,0.0,188.16666666666666,7.0,1019.9,40.46,28.94,53.06
2013-02-07,0.0,188.33333333333334,5.2,1027.0,35.06,30.02,39.02
2013-02-08,0.0,188.5,7.7,1013.3,37.94,32.0,48.92
2013-02-09,0.0,188.66666666666666,13.3,1022.1,37.58,30.02,46.94
2013-02-10,0.0,188.83333333333334,5.7,1028.7,33.8,21.02,44.06
2013-02-11,0.0,189.0,13.7,1013.6,46.58,33.98,57.92
2013-02-12,0.0,189.5,12.5,1012.7,50.54,42.08,59.0
2013-02-13,0.15,190.0,6.4,1008.5,39.02,33.08,44.96
2013-02-14,0.3,190.5,6.5,1013.9,39.2,28.94,50.0
2013-02-15,0.2,191.0,9.4,1014.9,43.7,28.94,59.0
2013-02-16,0.1,191.5,8.5,1012.9,35.78,30.02,41.0
2013-02-17,0.0,192.0,13.1,1016.8,26.42,23.0,30.02
2013-02-18,0.0,192.5,7.2,1025.1,32.18,17.96,46.04
2013-02-19,0.0,193.0,17.8,1013.5,39.02,35.06,44.96
2013-02-20,0.0,180.46666666666667,10.7,1015.6,36.32,28.94,44.06
2013-02-21,0.0,167.93333333333334,7.7,1022.3,33.08,24.98,44.06
2013-02-22,0.0,155.4,4.8,1025.5,32.9,30.92,37.04
2013-02-23,0.0,142.86666666666667,0.9,1014.9,39.74,33.08,51.08
2013-02-24,0.0,130.33333333333334,7.1,1012.3,44.06,37.04,55.94
2013-02-25,0.0,117.8,4.4,1021.6,35.24,26.96,42.98
2013-02-26,0.15,105.26666666666667,10.4,1015.3,33.8,26.06,42.08
2013-02-27,0.3,92.73333333333333,8.3,1003.7,45.86,37.94,53.06
2013-02-28,0.0,80.2,6.9,1005.3,41.54,37.04,44.96
2013-03-01,0.0,67.66666666666667,7.5,1010.2,38.66,35.96,41.0
2013-03-02,0.0,55.133333333333326,7.5,1010.85,34.52,32.0,37.04
2013-03-03,0.0,42.599999999999994,10.8,1011.5,33.98,28.94,42.98
2013-03-04,0.0,30.066666666666663,10.4,1015.5,35.96,26.06,50.0
2013-03-05,1.8,17.53333333333333,6.2,1014.8,39.92,32.0,50.0
2013-03-06,0.9,5.0,18.6,1019.05,35.06,32.0,39.2
2013-03-08,0.0,10.1,14.4,1023.3,39.38,33.98,44.96
2013-03-09,0.0,15.2,2.4,1025.7,45.68,30.02,59.0
2013-03-10,0.0,20.299999999999997,6.5,1024.6,47.66,26.96,62.96
2013-03-11,0.0,25.4,9.2,1018.5,50.0,39.92,60.08
2013-03-12,0.0,30.5,11.8,1009.1,55.58,44.06,64.04
2013-03-13,0.0,35.599999999999994,12.3,1014.9,41.18,32.0,48.92
2013-03-14,0.0,40.699999999999996,12.6,1019.4,38.3,30.02,48.92
2013-03-15,0.0,45.8,10.2,1014.8,45.5,32.0,59.0
2013-03-16,1.2,50.9,7.3,1007.0,51.26,42.98,66.02
2013-03-17,2.4,56.0,8.8,1018.8,36.86,32.0,42.08
2013-03-18,3.5999999999999996,54.285714285714285,5.3,1014.25,32.0,32.0,32.0
2013-03-19,4.8,52.57142857142857,10.4,1009.7,42.98,32.0,59.0
2013-03-20,0.0,50.85714285714286,7.8,1012.8,44.24,33.98,51.98
2013-03-21,0.0,49.142857142857146,12.9,1009.5,33.62,28.04,39.02
2013-03-22,0.0,47.42857142857143,5.8,1013.9,36.14,24.98,50.0
2013-03-23,0.0,45.714285714285715,3.2,1014.9,42.44,30.02,55.94
2013-03-24,0.0,44.0,10.4,1008.4,35.24,30.2,42.08
2013-03-25,0.0,50.24,1.5,1001.9,33.62,30.92,37.94
2013-03-26,0.0,56.480000000000004,7.3,1011.5,39.02,32.0,46.04
2013-03-27,0.0,62.72,11.4,1019.1,41.0,33.98,48.02
2013-03-28,0.0,68.96000000000001,10.4,1021.7,42.44,33.08,48.92
2013-03-29,0.0,75.2,5.4,1023.4,45.14,33.98,55.94
2013-03-30,0.0,81.44,4.4,1021.3,48.2,32.0,60.98
2013-03-31,0.9,87.68,3.8,1012.8,46.04,42.08,53.96
2013-12-01,0.0,93.92,3.8,1021.7,35.78,21.02,51.98
2013-12-02,0.0,100.16,2.0,1012.9,42.26,39.02,46.94
2013-12-03,0.0,106.4,3.0,1013.3,44.24,35.06,55.94
2013-12-04,0.0,112.64,6.3,1016.5,50.18,41.0,59.0
2013-12-05,0.0,118.88,13.1,1017.225,58.64,51.98,64.04
2013-12-07,0.8,125.12,7.9,1017.95,38.12,30.92,42.98
2013-12-08,0.6000000000000001,131.36,7.4,1018.675,29.12,26.96,30.92
2013-12-09,0.4,137.60000000000002,5.8,1019.4,34.52,30.92,39.02
2013-12-10,0.19999999999999996,143.84,5.3,1018.3,33.8,30.02,37.94
2013-12-11,0.0,150.07999999999998,7.9,1025.8,34.88,28.04,42.98
2013-12-12,0.0,156.32,6.4,1026.8,32.72,28.04,39.02
2013-12-13,0.0,162.56,9.3,1024.7,36.32,23.0,46.94
2013-12-14,0.0,168.8,4.4,1020.8,33.8,30.92,35.06
2013-12-15,0.0,175.04,9.6,1008.8,39.38,32.0,48.92
2013-12-16,0.0,181.28,8.7,1018.3,37.4,33.08,44.06
2013-12-17,0.0,187.52,5.0,1016.1,35.96,26.06,51.08
2013-12-18,0.0,193.76,9.5,1020.6,37.04,32.0,42.98
2013-12-19,0.0,200.0,16.0,1021.0,45.68,30.92,62.96
2013-12-20,0.0,202.0,15.7,1018.7,50.72,42.08,60.98
2013-12-21,0.0,197.0,19.3,1015.7,59.18,50.0,69.98
2013-12-22,0.0,197.0,19.5,1013.8,64.58,60.08,69.08
2013-12-23,0.0,200.4,10.5,1016.8,55.4,39.02,62.06
2013-12-24,0.0,203.8,9.6,1025.4,33.44,24.98,39.02
2013-12-25,0.0,207.2,4.7,1032.2,24.8,17.96,32.0
2013-12-26,0.0,210.6,8.8,1025.5,33.98,21.02,50.0
2013-12-27,0.0,214.0,10.1,1028.4,39.38,28.04,51.08
2013-12-28,0.0,203.0,9.2,1024.6,44.06,30.02,57.92
2013-12-29,30.7,103.0,8.9,1020.4,45.14,39.92,53.06
2013-12-30,0.0,3.0,9.2,1016.2,42.26,33.08,48.02
2013-12-31,0.0,41.142857142857146,11.6,1022.1,35.96,24.98,46.04
2014-01-01,0.0,79.28571428571429,7.0,1025.6,35.96,26.96,48.92
2014-01-02,0.0,117.42857142857144,4.7,1010.8,32.54,28.04,37.94
2014-01-03,0.0,155.57142857142858,13.4,1021.7,22.82,17.06,33.08
2014-01-04,0.0,193.71428571428572,9.4,1029.9,23.36,12.02,35.06
2014-01-05,0.0,231.8571428571429,2.6,1019.0,33.26,30.92,35.06
2014-01-06,0.0,270.0,16.2,1007.0,34.34,10.94,46.94
2014-01-07,0.0,260.0,10.4,1026.5,11.66,3.92,19.94
2014-01-08,0.0,250.0,5.6,1032.7,22.46,10.04,33.98
2014-01-09,0.0,240.0,5.4,1034.3,32.54,24.98,42.98
2014-01-10,0.0,230.0,1.1,1026.9666666666667,33.62,30.92,35.96
2014-01-11,0.0,220.0,8.2,1019.6333333333333,43.34,35.06,53.06
2014-01-12,0.0,210.0,9.2,1012.3,47.3,39.92,53.96
2014-01-13,0.0,200.0,14.3,1016.1,44.78,33.08,57.02
2014-01-14,0.0,201.0,10.6,1009.5,46.04,39.02,50.0
2014-01-15,0.0,202.0,6.5,1012.5,39.02,28.94,51.98
2014-01-16,0.0,203.0,5.0,1014.1,33.98,28.94,39.92
2014-01-17,0.0,204.0,9.7,1011.8,36.14,26.06,48.02
2014-01-18,0.0,205.0,12.1,1012.8,30.02,24.08,37.94
2014-01-19,0.0,206.0,10.3,1010.7,35.42,24.08,46.94
2014-01-20,0.0,207.0,15.8,1006.9,44.6,35.06,57.92
2014-01-21,0.0,208.0,11.7,1011.15,28.94,21.02,35.96
2014-01-22,0.0,209.0,10.2,1015.4,17.06,10.94,21.92
2014-01-23,0.0,210.0,9.3,1023.9,15.62,3.92,26.96
2014-01-24,0.0,211.0,11.7,1029.6,15.08,6.08,23.0
2014-01-25,0.0,212.0,22.4,1006.5,25.16,17.06,33.08
2014-01-26,0.0,237.5,5.7,1009.4,26.96,19.94,35.06
2014-01-27,0.0,263.0,14.8,1009.6,37.94,24.08,55.94
2014-01-28,0.0,237.125,10.7,1026.2,17.42,12.02,23.0
2014-01-29,0.0,211.25,3.5,1025.0,16.7,6.98,24.98
2014-01-30,0.0,185.375,6.5,1027.7,19.58,5.0,32.0
2014-01-31,0.0,159.5,7.9,1020.7,35.78,21.02,53.96
2014-02-01,0.0,133.625,6.6,1021.6,40.64,26.96,55.04
2014-02-02,0.0,107.75,10.2,1014.8,51.62,37.04,66.02
2014-02-03,0.3,81.875,12.4,1018.8,40.46,35.06,53.06
2014-02-04,0.6,56.0,7.9,1027.2,33.62,32.0,37.04
2014-02-05,0.3,54.375,11.0,1025.7,38.12,32.0,55.94
2014-02-06,0.0,52.75,7.9,1024.2,33.8,28.94,39.92
2014-02-07,0.0,51.125,5.1,1025.5,32.9,24.08,42.98
2014-02-08,0.0,49.5,6.9,1024.4,30.92,28.94,35.06
2014-02-09,0.0,47.875,6.1,1018.8,33.08,30.02,39.92
2014-02-10,0.0,46.25,7.2,1021.6,29.66,24.08,39.92
2014-02-11,0.0,44.625,6.8,1028.6,24.62,17.96,33.08
2014-02-12,3.9,43.0,10.6,1029.0,20.48,15.98,24.08
2014-02-13,3.9,355.0,20.8,1003.4,31.64,24.08,39.02
2014-02-14,3.9,327.2,13.3,1002.1,43.52,33.98,53.06
2014-02-15,3.9,299.4,11.2,1006.7,35.42,28.94,39.92
2014-02-16,0.0,271.6,8.4,1016.5,33.62,26.06,41.0
2014-02-17,0.0,243.8,8.1,1026.6,31.1,24.98,35.06
2014-02-18,0.3,216.0,12.2,1018.5,41.72,24.98,57.92
2014-02-19,0.3,226.0,13.2,1012.8,49.46,39.02,64.94
2014-02-20,0.0,221.63636363636363,3.1,1020.1,45.14,35.96,50.0
2014-02-21,11.5,217.27272727272728,9.7,1009.9,50.54,37.94,60.08
2014-02-22,0.0,212.9090909090909,11.0,1017.7,50.36,39.92,62.96
2014-02-23,0.0,208.54545454545456,12.6,1013.7,52.16,37.94,68.0
2014-02-24,0.0,204.1818181818182,9.4,1016.2,43.34,33.98,51.08
2014-02-25,0.0,199.8181818181818,5.0,1017.4,33.44,28.94,44.06
2014-02-26,0.0,195.45454545454547,9.0,1012.3,33.08,24.98,41.0
2014-02-27,0.0,191.0909090909091,11.8,1009.1,30.92,19.04,46.04
2014-02-28,0.0,186.72727272727275,7.4,1026.0,22.28,12.02,30.92
2014-03-01,0.0,182.36363636363637,5.6,1025.3,32.9,15.08,48.92
2014-03-02,0.0,178.0,12.4,1016.8,45.86,37.94,62.96
2014-03-03,0.0,143.0,14.1,1021.1,23.54,14.0,37.04
2014-03-04,0.0,108.0,2.5,1026.9,18.14,1.94,30.92
2014-03-05,0.0,73.0,2.8,1023.8,29.48,15.98,42.98
2014-03-06,0.0,38.0,16.7,1030.1,29.84,24.98,33.98
2014-03-07,0.0,23.0,16.0,1019.5,34.16,26.96,42.98
2014-03-08,0.0,47.714285714285715,7.3,1013.6,47.48,24.98,64.04
2014-03-09,0.0,72.42857142857143,6.2,1015.4,51.8,44.06,59.0
2014-03-10,0.0,97.14285714285714,10.3,1010.0,51.98,35.06,64.94
2014-03-11,0.0,121.85714285714286,7.7,1004.7,64.04,57.02,75.02
2014-03-12,1.5,146.57142857142858,15.9,994.9,52.34,37.04,64.04
2014-03-13,0.0,171.28571428571428,15.6,1012.5,31.1,24.08,37.04
2014-03-14,0.0,196.0,20.0,1019.7,42.8,26.96,60.98
2014-03-15,0.0,141.66666666666666,14.9,1012.6,55.58,42.08,68.0
2014-03-16,3.4,87.33333333333333,14.5,1018.6,39.38,30.02,53.06
2014-03-17,1.7,33.0,16.6,1019.6500000000001,26.96,24.98,28.94
2014-03-18,0.0,31.0,12.7,1020.7,32.72,26.96,39.02
2014-03-19,1.4,49.66666666666667,5.8,1016.6500000000001,37.4,33.08,42.08
2014-03-20,0.0,68.33333333333334,13.0,1012.6,49.82,39.02,59.0
2014-03-21,0.0,87.0,9.8,1016.1,51.62,33.08,68.0
2014-03-22,0.0,105.66666666666667,9.9,1012.4,56.48,41.0,71.96
2014-03-23,0.0,124.33333333333334,9.3,1017.3,43.52,39.02,51.98
2014-03-24,0.0,143.0,8.9,1022.5,34.34,24.98,44.06
2014-03-25,0.0,161.66666666666669,6.5,1021.3,29.48,26.96,33.08
2014-03-26,0.0,180.33333333333334,11.8,1020.1,30.74,26.06,37.94
2014-03-27,0.0,199.0,13.9,1027.2,36.5,21.02,51.08
2014-03-28,0.8,199.0,22.2,1018.9,53.96,46.04,66.02
2014-03-29,0.5333333333333334,264.5,8.0,1011.8499999999999,55.22,51.98,59.0
